description,name,price,url,discount
mousepad mp35 sven sakuro edition rosado fantech el alfombrilla de ratón para juegos fantech svir mp35 de alto base antideslizante con borde cosido proporcionar uno superficie de onda mucho texturizado resistente al agua para aumentar el experiencia de selección de velocidad y también mejorar el durabilidad para evitar mancha de líquido alfombrilla de ratón para juegos mp35 con uno grosor optimizado de 3 mm de altura para ofrecer uno soporte de amortiguación cómodo base de goma antideslizante con estructura ondulado en ángulo recto el material de goma natural no ser tóxico y ser ecológico cada alfombrilla de ratón para juegos mp35 tener borde cosido para uno mayor durabilidad alfombrillo de ratón para juego con base alto y antideslizante alfombrilla de ratón profesional para juegos dar el máximo control durante el juego material premium utilizado para jugador y diseñador bord cosido para mayor durabilidad y durabilidad máximo comodidad para uno largo duración de juego o diseño estructura de onda en ángulo recto base de goma antideslizante el material de caucho natural no ser tóxico dimensión del producto 350 mm x 250 mm x 4 mm dimensión del paquete 4 5 x 26 x 4 5 cm ,mousepad mp35 sven sakuro edition rosado fantech ,12990,https://www.microplay.cl/producto/mousepad-mp35-sven-sakura-edition-rosado-fantech/,13
teclado gamer hp k130 ingl hp el teclado de teclado gamer hp k130 menbrán de tamaño completo proporcionar mayor productividad y precisión el tecla qulet mantener el ambiente de juego y juego pacífico rendimiento óptimo el motor óptico de gama alto agregar uno posicionamiento preciso al jugador diseñado para el comodidad el pierna ajustabl proporcionar posición flexible de el muñeca característico el motor óptico de alto gama agregar uno posicionamiento preciso a su juego diseño abnt 2 teclado de membrana carcasar resistente y robusta resistente a salpicadura soporte de muñeca largo diseñado para durar vida útil hasta 10 millón de clics cable 1 8 m voltaje corriente 5v lt 100ma dimensión 46 3 x 19 2 x 3 1 cm peso 815 g ,teclado gamer hp k130 ingl hp ,9900,https://www.microplay.cl/producto/teclado-gamer-hp-k130-ingles-hp/,0
mouse crypto vx7 sakuro edition rosado fantech equipado con interruptor de por vida de 10 millón de clics hecho para uno mayor durabilidad incluso en condición de uso extremo al tiempo que garantizar que él mantener rápido e hiperreactivo estar listo en uno instante con el cambio de dpi entre 200 8000dpi haz el movimiento correcto en cualquiera situación de juego cambiar a través de múltiple configuración de ppp para seleccionar rápidamente el opción en pantalla o escanear el mapa del juego hasta 8000dpi o reducir el velocidad para hacer uno selección de unidad o de francotirador con precisión de píxel 200dpi usar botón convenientemente ubicado el fantech crypto vx7 estar diseñado con 6 botón programable para su asignación de macro con su software que poder guardar hasta 3 perfil y admitir el secuencia de comando del botón izquierdo y el edición retardado crypto vx7 con diseño ambidiestro perfecto para usuario diestro y zurdo fantech crypto vx7 diseñado con 4 color claro ,mouse crypto vx7 sakuro edition rosado fantech ,16990,https://www.microplay.cl/producto/mouse-crypto-vx7-sakura-edition-rosado-fantech/,0
apoyar muñeca teclado gaming negro tm 400508 tecmaster repós muñeca de cuerina ergonómico de alto rendimiento con memoria para descansar el muñeca por largo periodo de juego o trabajo espuma interior con memoria para mayor comodidad y uno base antideslizante duradero dimensión ancho 44 5 cmlargo 8 5 cmalto 2 5 cm tecmaster repós muñeca gaming ergonomic tm 400508 producto de calidad recomendado y garantizado marca tecmaster ser gamer sí ser antideslizante sí ,apoyar muñeca teclado gaming negro tm 400508 tecmaster ,9990,https://www.microplay.cl/producto/apoya-muneca-teclado-gaming-negro-tm-400508-tecmaster/,0
mouse deathhadder v2 razer ergonomío sin igual saber testigo de uno icono renacido con el razer deathadder v2 uno ratón ergonómico diseñado con curva de vértigo y línea letal para uno arma que él manejar como ninguno otro haber comenzar uno nuevo era de juego de alto rendimiento gracias a su sensor de último generación y switch en uno diseño más ligero el mejor diseño ergonómico de su clase haber vender más de diez millón de razer deathadder el ratón para juego más celebrado y premiado del mundo él haber ganar su popularidad por su diseño ergonómico sin igual él adaptar a el perfección al agarre de palma así como al agarre en garra y agarrir con el punta de el dedo el razer deathadder v2 seguir en su línea mantener el forma característico a el vez que aligera su peso para uno manejo más rápido y mejorado de tu juego ir uno paso más allá del diseño convencional de oficina este diseño optimizado tú proporcionar mayor comodidad para el juego indispensable para ese larga hora de asalto o cuando estar subir de rango interruptor óptico para ratón razer el interruptor de este ratón ergonómico que utilizar uno haz de infrarrojo para registrar cada clic él activar con uno tiempo de respuesta de 0 2 milisegundo tiempo líder del mercado al no requerir contacto físico este activación eliminar el necesidad del retraso antirrebot con él que nunca registrar pulsación involuntario él que tú proporcionar uno control aún más preciso y uno ejecución perfecto sensor óptico razer focus  nuestro nuevo y mejorado sensor ser el líder del mercado con su 20 000 ppp y uno precisión de resolución de uno 99 6 que garantizar que él registrar perfectamente hasta el más mínimo movimiento de tu ratón ergonómico equipado con función inteligente el sensor ser ahora más preciso otorgándote uno nivel de precisión con el que poder acertar ese disparo ganador cable razer speedflex el cable del razer deathadder v2 tener uno mayor flexibilidad y estar diseñado para producir uno resistencia mínimo para que poder realizar movimiento más rápido y suave y lograr uno mayor grado de control tacto instintivo de el rueda de desplazamiento perfectamente afinado para uno desplazamiento preciso con muesca y menor resistencia para que pasar de uno arma a otro o ejecutar uno bunny hopping él convertir en algo natural 8 botón programable el ratón contar con 8 botón programable que poder configurar por completo a través de razer synapse 3 él que tú brindar acceso a el macro y el función secundario para que ejecuta cada acción con facilidad base del ratón compuesto en uno 100 de teflón disfruta de uno movimiento suave sobre cualquiera superficie con uno base fabricado con teflón más puro y de mayor calidad uno material que él usar en el sartén antiadherent memoria integrado avanzado guardar y almacenar hasta 5 configuración de perfil en el memoria integrado y llevar tu ajuste donde quierar para estar siempre listo para competir con tu control favorito ,mouse deathhadder v2 razer ,59990,https://www.microplay.cl/producto/mouse-deathhadder-v2-razer/,0
mousepad gigantus v2 medium razer si estar buscar hacer grande jugada hacer él en grande con el razer gigantus v2 como uno suave alfombrilla de ratón para juego con uno superficie de tela de micro tejido texturizado estar diseñar para ayudarte a mejorar tu juego con deslizamiento fluido y puntería preciso de píxel superficie texturo de telar micro tejido optimizado en todo el sensor del mouse para uno precisión de píxel y uno capacidad de respuesta de seguimiento total el alto número de hilo del tejido permitir que su mouse él deslizar por el alfombra con facilidad para deslizamiento rápido y fluido espuma de goma grueso de alto densidad con base antideslizante con uno grosor de 3 mm m y l y 4 mm xxl y 3xl este alfombrilla de ratón para juegos permanecer uniformemente plano incluso sobre superficie imperfecto y permanecer en su lugar cuando el juego él volver frenético gracias a su parte inferior con agarre con uno base sólido para movimiento consistente del mouse el grosor de el alfombra también servir para proteger tu muñeca cuando juega especificación técnico mediano 360 x 275 x 3 mm ,mousepad gigantus v2 medium razer ,14990,https://www.microplay.cl/producto/mousepad-gigantus-v2-medium-razer/,11
mouse gamer lightsync g203 rgb negro logitech aproveche al máximo su tiempo de juego con el mouse para juegos g203 disponible en uno variedad de color vibrante con el tecnología lightsync uno sensor de nivel de juego y uno diseño clásico de 6 botón iluminarás tu juego y tu escritorio onda de color lightsync rgb elijar entre animación vibrante configuración basado en juego y medio o programe el suyo propio con aproximadamente 16 8 millón de color fácil personalización elijar uno color combinir tres elijar uno ajuste preestablecido de animación divertido o creer el suyo propio el decisión ser tuya incluso poder sincronizar su mouse con otro equipo logitech g lightsync para que ser uno combinación perfecto g203 muestreo de pantalla dinámico muestreo de pantalla dinámico configurar su iluminación en screir sampler  para sincronizar él con su pantalla configurar su mouse para reaccionar a el cambio de color en juegos película y más g203 visualizador de audio visualizador de audio reproduzca música película juego cualquiera sonido en realidad y el g203 parpadear con el color al ritmo personalizar nivel y color para que el fiesta de baile ser totalmente tuya sensor de grado para juegos obtengar uno seguimiento preciso del cursor y uno rendimiento receptivo gracias a uno sensor de nivel de juego con sensibilidad ajustable de 200 a 8 000 ppp elijar el nivel correcto que él adaptar a su preferencia de juego utilizar el software logitech g hub para programar hasta 5 ajuste preestablecido diseño probado y verdadero el diseño clásico de seis botón proporcionar comodidad y confianza para que poder explorar lanzar hechizo y jugar como querer el software logitech g hub para asignar comando en el juego control del sistema o combinación de tecla a botón y simplificar su juego tensión de botón optimizado el botón primario izquierdo y derecho tener uno sistema de tensión de botón de resorte metálico exclusivo de logitech g que ofrecer uno activación preciso del botón y uno experiencia constante clic tras clic software de juegos logitech g hub g203 estar diseñado para funcionar sin problema en cualquiera sistema pero si buscar ajustar el control el software de personalización de descarga gratuito ser fácil de usar y configurar el software logitech g hub ser uno paquete de personalización completo que permitir personalizar el iluminación el sensibilidad y el comando de el botón de su mouse g203 especificación físico altura 116 6 mm ancho 62 15 mm profundidad 38 2 mm peso 85 g ratón solo longitud del cable 2 1 m especificación técnico iluminación lightsync rgb 6 botón programable resolución 200 8 000 dpi ,mouse gamer lightsync g203 rgb negro logitech ,27990,https://www.microplay.cl/producto/mouse-gamer-lightsync-g203-rgb-negro-logitech/,0
mousepad gear up mp452 fantech con uno superficie súper suave y uno base de goma natural antideslizante este alfombrilla de ratón estar diseñar para ayudar y mejorar el rendimiento de tu ratón elección ideal para el juego el trabajo o el uso diario tamaño extendido y adecuado este alfombrilla de ratón extendido él ajustar tanto al teclado como al ratón como a otro artículo de escritorio entre su característica tener base de goma antideslizante y de alto resistencia garantizar el movimiento de ratón más fácil y el mejor tiempo de respuesta proporcionar uno espacio de movimiento perfecto para juego u oficina él poder sujetar firmemente al escritorio para evitar que el ratón y el teclado él deslicir o él mueir mientras él usar alfombrilla diseñado con material trenzado de fibra superfín y material de goma natural de alto elasticidad superfici tipo velocidad respuesta rápido a el movimiento de su mouse creado para el máximo precisión base de goma antideslizante tamaño 450 x 400 x 4 mm ,mousepad gear up mp452 fantech ,9990,https://www.microplay.cl/producto/mousepad-gear-up-mp452-fantech/,0
audífono gamer g433 7 1 negro logitech audio para juegos apto para el vida llevar el rendimiento de el pc contigo  el jugador de pc esperar uno rendimiento de audio inmersivo y por uno buen razón ya que cada título nuevo ofrecer uno diseño de sonido cada vez mayor pero qué pasar fuera del juego ir a configurar el rendimiento de el pc gratis g433 ser uno nuevo generación de auricular con todo el función avanzado para juego en uno diseño ligero y cómodo que también él adaptar al resto de tu vida dt headphonir x 7 1 sonido envolvente sonido posicional para uno experiencia completamente inmersivo y realista yo haber asociar con dts para ofrecer uno audio posicional magistral de 360 g433 reflejar con precisión el entorno del juego por él que poder escuchar y detectar a tu equipo tu adversario y el botín a tu alrededor simplemente conecte el dac incluido a su pc y use logitech gaming software para personalizar completamente el sonido a su gusto incluso creer uno perfil de sonido diferente para cada juego o aplicación conductor de audio avanzado pro g diseño pendiente de patente para uno rendimiento máximo nuestro controlador pro g ser uno material de malla híbrido avanzado que combinado con nuestro perfil de audio él proporcionar grave rico y en auge altos claro agudo preciso y nivel increíblemente bajo de distorsión escuchar su juego alto y claro y con precisión realista tal como él concebir su diseñador y g433 llevar pro g uno paso más allá uno puerto acústico posicionado detrás del controlador resonar y amplifico para uno sonido cinemático increíblemente dinámico confort ligero almohadilla de malla deportivo diseñado para larga sesión de juego nuestro almohadilla de malla deportivo rodear el oreja y proporcionar el cantidad justo de fuerza para permanecer firmemente en su lugar y cómodamente transpirable el almohadilla extra suave de microfibra para oreja también él incluir para su elección en estilo y comodidad consolo compatible cada juego necesitar uno gran audio nintendo switch ps4 xbox one teléfono inteligente y tableta obtienar uno actualización con el micrófono avanzado g433 de audio y cancelación de ruido usar el cable de audio incluido y conéctelo directamente a el mayoría de el controlador de consola alguno controlador de consola requerir uno adaptador para entrada de cable de audio desmontable transformable micrófono de pluma desmontable y cable intercambiabl discord certified g433 venir con uno micrófono de pluma desmontable y cable intercambiabl para que poder transformar él rápidamente del modo de juego con su pc o conso él al modo en movimiento con su teléfono inteligente o tableta volver a colocar el micrófono y el cable para juego con cancelación de ruido y g433 volver a ser uno juego completo de auricular para juego para uno experiencia completo de headset todo él que necesitar para el audio de juegos avanzado g433 ser el paquete completo obtengar el experiencia de juego avanzado y ser capaz de minimizar por menos peso y volumen de él que alguno vez pensar posible colocar el almohadilla adicional el micrófono de el pluma con filtro micropop ambos cable y el tarjeta de sonido usb en el funda de transporte y jugar donde ser especificación físico longitud 172 mm anchura 81 7 mm alturar 182 mm peso sin cable 259 g dac usb 160 mm longitud de cable 2 m longitud de cable móvil 1 5 m auricular transductor 40 mm respuesta de frecuencia 20 hz 20 khz impedanciar 32 ohmio sensibilidad 107 db a 1 khz spl 30 mw 1 cm longitud de cable 2 m micrófono patrón de captación de micrófono cardioide unidireccional tipo condensador de electreto posterior tamaño 4 mm respuesta de frecuencia 100 hz 10 khz requisito puerto usb para pc o puerto de audio de 3 5 mm para consola dispositivo móvil windows 7 o posterior maco 10 10 o posterior nintendo switch ps4 xbox one tablet y móvil opcional acceso a internet para instalar logitech gaming software y 7 1 dts headphonir x3sonido 7 1 envolvente virtual sólo en pc y requerir el uso de tecnología dac usb estéreo en consola smartphón y tablet con salida analógico de 3 5 mm alguno dispositivo de juego requerir uno adaptador para el entrada de cable de audio color negro tabla de compatibilidad pc pc vr 7 1 envolvente4sonido 7 1 envolvente virtual sólo en pc y requerir el uso de tecnología usb inalámbrico estéreo en consola smartphón y tablet con salida analógico de 3 5 mm alguno dispositivo de juego requerir uno adaptador para el entrada de cable de audio vía usb estéreo vía 3 5 mm ps4 estéreo vía 3 5 mm xbox one estéreo vía 3 5 mm nintendo switch estéreo vía 3 5 mm apple estéreo vía 3 5 mm móvil estéreo vía 3 5 mm ,audífono gamer g433 7 1 negro logitech ,63900,https://www.microplay.cl/producto/audifonos-gamer-g433-71-negro-logitech/,0
audífono hg 17 visage ii fantech el audífono gamer visage hg17 spacir edition ser de forma redondo ser diseñar para producir uno sonido fuerte y claro que tú permitir localizar donde estar el batalla sencillamente escuchar paso dispar o movimiento dentro del campo de batalla el iluminación cromático y su espectacular diseño ergonómico él permitir estar cómodo durante uno largo jornada de juego ligero y duradero con solo 264 gramo de peso pero aún así flexible e increíblemente duradero él haber probar exhaustivamente para resistir el rigor de el juego profesional diademar de suspensión construcción de diadema que asegurar uno distribución equilibrado del peso y fuerza de sujeción reducido incluso para usuario con cabeza más grande color negro canal auricular para juegos estéreo de 3 5 mm iluminación iluminación rgb control remoto construcción del núcleo plástico abs peso 260gr sin cable tipo de conector cable de pc dual de 3 5 mm usb cable cable de pvc de 2 1 mm cable desmontable no micrófono desmontable no controlador de altavoz 50 mm respuesta de frecuencia de el auricular 20 20 000 hz sensibilidad del auricular 119db impedancia de el auricular 21 ohmio distorsión armónico total del auricular lt 5 control de volumen del auricular en el auricular respuesta de frecuencia del micrófono 100 8 000hz patrón de micrófono omnidireccional sensibilidad del micrófono 38db impedancia del micrófono 2200 ohmio cancelación de ruido del micrófono sí diseño de micrófono corto alternar silencio del micrófono ,audífono hg 17 visage ii fantech ,12900,https://www.microplay.cl/producto/audifonos-hg-17-visage-ii-fantech/,0
mouse pro gaming fps logitech jugar como el profesional el diferencia entre el victoria y el derrota hoy en día no ser medida en metro o segundo sino micrometro y miliegundo por ese motivo logitech g él haber poner a trabajar junto a el mejor atleta de esports del mundo para desarrollar el mouse pro que todo estar esperar diseño clásico cómodo y familiar igual que el mouse g203 el mouse pro gaming él inspirar en el diseño clásico del legendario logitech g100s uno favorito entre el jugador de todo el mundo y el profesional de esports tener uno diseño familiar con ingeniería remodelado y optimización íntegro para uno uso cotidiano versátil cómodo y duradero tecnología de sensor avanzado elevar tu nivel y jugar con más acierto que nunca el mouse pro gaming tener uno nuevo sensor de 200 12 000 dpi que ofrecer precisión excepcional velocidad de seguimiento y aceleración sin precedente este permitir uno mejor control y rendimiento ser cual ser tu estilo de juego sistema de tensión de botón avanzado el sistema de tensión de botón avanzado aportar uno experiencia de clic más exacto con este tecnología uno resorte metálico mantener el botón izquierdo y derecho siempre a punto para el clic él que reducir el fuerza requerido para el acción de clic y ofrecer uno respuesta sensación y uniformidad excepcional iluminación rgb programable elegir el color que quieras en uno paleta de 16 8 millón de color y distinto nivel de brillo y personalizar el mouse pro gaming deacuerdo con tu estilo personal tu máquina de juego o el entorno descargo logitech gaming softwarir para obtener acceso a más de 300 perfil de juego e iluminación inteligente acorde con tu acción de juego seis botón programable logitech pro gaming tú permitir configurar 6 botón para simplificar acción de juego constante mejorar tu velocidad de respuesta a el distinto situación que deber enfrentar dentro del juego ,mouse pro gaming fps logitech ,29990,https://www.microplay.cl/producto/mouse-pro-gaming-fps-logitech/,0
mouse crypto vx7 blanco fantech fantech buscar impulsar el esport mundial mucho más allá de él esperado entregar producto de gama alto y medio en el cual ofrecer innovación en tecnología y diseño para el usuario el durabilidad ergonomío funcionalidad y personalidad de el producto de este gran marca ser fundamental al momento de potenciar a uno nuevo posible proplayer especificación sensor óptico hasta 60 ips 15 g de aceleración dpi ajustable sobre el marcha 200 8 000 dpi tasa de sondeo de 125hz 10 millón de clicks 4 color led seis botón programable de manera independiente cable usb trenzado de nylon de 1 8 m característica marcar fantech modelo crypto vx7 dimensión alto 41 mm ancho 68 mm largo 128 mm ,mouse crypto vx7 blanco fantech ,12900,https://www.microplay.cl/producto/mouse-crypto-vx7-blanco-fantech/,0
mousepad ground level s ozone ground level el mejor opción posible ground level ser uno serie de alfombrilla para mouse diseñar especificamente para el deporte electrónico esports existir mucho diseño de alfombrilla diferente en el mercado y encontrar el adecuada no ser uno tarea fácil ozone presentar ground level no sólo uno buen mousepad para gaming sino el mejor cuenta con uno superficie de textura suave perfecto para gran velocidad de deslizamiento adecuado para reducir el ruido y proporcionar uno alto confort el base ser de espuma de goma que asegurar el mejor agarre por él que no tener que mover o corregir tu posición cuando estar en el centro de el acción el diseño reflejar el estilo de ozone con el mancha de sangre en el esquina el logotipo de ozone y el firma este elemento estar colocado en el esquina por él que no afectar a el movimiento del ratón ligero y portable uno altura que ir desde 2 a 6 mm ground level corregir el pequeño imperfección que el mesa poder tener él que tú permitir concentrartir completamente en tu juego estar disponible en cuatro tamaño diferente para que poder elegir el que mejor él adaptar a tu estilo de juego y patrón de moviemiento mousepad calificado para competencia dimensión 250x210x2 mm ,mousepad ground level s ozone ,8990,https://www.microplay.cl/producto/mousepad-ground-level-s-ozone/,10
gabinete yu ak1 sad diseñado para juegos el estuche para pc sad yu ser elegante y útil con uno artesanía exquisito con mayor espacio interior ser compatible con componente de grande tamaño el panel frontal ahuecado y el panel lateral transparente mostrar uno diseño interior fresco y ordenado de pieza y hermosa luz rgb uno vez instalado combinado con ventilador y refrigeración por agua este estuche ofrecer uno excelente disipación de calor característico elegante panel frontal con malla de hierro todo el panel frontal estar cubierto con delicada malla de hierro que ser elegante duradero y él permitir ver el rotación de tres deslumbrante ventilador instalado verticalmente no dudar en instalar él que desear para que coincido con el componente de juego principal este amplio carcasa para juegos admitir el instalación de uno placo base de gran tamaño por ejemplo itx micro atx atx e atx etc el hardware hdd y ssd él poder instalar libremente para que coincido con el configuración de su equipo disfruto de uno fiesta visual de componente gracias al panel lateral transparente hecho de vidrio templado todo el estructura interior de el caja él poder ver claramente de uno vistazo el botón y puerto de e s dispuesto verticalmente en el panel superior ocultar su cable detrás del panel lateral de metal y dejar uno espacio ordenado para el carcasa uno vez equipado con luz rgb el carcasa para juegos estar rodeado de color asombroso él que él hacer más hermoso e integrándolo en el atmósfera de juego fresca de inmediato excelente disipación de calor él poder instalar hasta 8 ventilador de 12 o 14 cm en total tres en el panel frontal dos en el tablero superior uno en el tablero trasero y dos en el tablero de separación el refrigeración por agua de 120 240 280 360 mm instalado en el parte delantero trasero y superior también ayudar mucho en el radiación de calor él que mejorar el rendimiento operativo general de el pieza él que hacer que su juego completamente inmersivo no tener preocupación especificación compatibilidad factor de forma mb itx micro atx atx e atx factor de forma de el fuente de alimentación atx 12v ps 2 tarjeta vga hasta 340 mm altura de el cpu máx 160 mm ranura pci 7 hardware 2 x hdd 2 x ssd o 1 x hdd 3 x ssd 0 x impar puerto e s 1 x usb 3 0 2 x usb 2 0 1 x audio hd enfriamiento del ventilador frente 3 x 12 cm o 3 x 14 cm trasero 1 x 12 cm parte superior no incluir 2 x 12 cm o 2 x 14 cm fondo no incluido 2 x 12 cm enfriamiento por agua no incluido delantero 1 x 240 280 360 mm trasero 1 x 120 mm superior 1 x 120 240 mm material cuerpo spcc 0 5 mm interior revestido de negro panel frontal malla metálico panel lateral vidrio templado ,gabinete yu ak1 sad ,29900,https://www.microplay.cl/producto/gabinete-yu-ak1-sades/,40
gabinete gemini s iron grey cougar gemini s ser uno caja de medio torre para juegos avanzado con uno cubierta de vidrio templado de tamaño completo y uno sistema de iluminación argb integrado que ofrecer todo él que uno jugador necesitar iluminación rgb integrado gemini s contar con el exclusivo sistema de iluminación integrado trelux de cougar este diseño avanzado él permitir mostrar catorce efecto de iluminación esperar sin instalar ninguno dispositivo adicional en el carcasa y controlarlo a través del botón de iluminación integrado trelux también poder funcionar conectado a uno cougar corar box v2 o uno conexión de 5v de placa base compatible para el sincronización de iluminación de todo el sistema controlable directamente a través de uno conveniente botón del panel frontal trelux también poder funcionar conectado a uno cougar corar box v2 o uno conexión de 5v de placa base compatible para el sincronización de iluminación en todo el sistema gemini s estar certificado para compatibilidad con asus aura sync gigabyte rgb fusion msi mystic light sync y asrock polychrome sync diseño elegante el panel frontal de metal cepillado de gemini s él dar uno aspecto único que él distinguir de otro estuch compacto este textura también ser uno gran compañero para el iluminación integrado ya que el potente luz que salir de él él beneficiar del entorno reflectante que ayudar a reforzar el efecto visibilidad lateral completo para ayudar él a apreciar el belleza total de su sistema uno ventana lateral de vidrio templado de tamaño completo él permitir contemplar el interior de su sistema gran soporte para componente no creer él poderoso que ser uno bestia de juegos que poder construir dentro de gemini s su soporte avanzado para tarjeta gráfico hasta tres tarjeta gráfico de 410 mm de largo él permitir disfrutar de el último juego con velocidad de cuadro fluido refrigeración de primero el diseño compacto de gemini s él permitir instalar ocho ventilador y tres radiador de refrigeración por agua con el delantero y superior de hasta 360 mm este inmenso potencial de enfriamiento él permitir elegir libremente el componente que desear en su construcción almacenamiento increíble hasta dos hdd de 3 5 y cinco ssd de 2 5 o siete ssd de 2 5 él proporcionar todo el almacenamiento que necesitar para instalar juego y almacenar todo tipo de medio ,gabinete gemini s iron grey cougar ,39900,https://www.microplay.cl/producto/gabinete-gemini-s-iron-grey-cougar/,50
gabinete niu ak2 sadser el carcasa para pc sad niu estar especialmente diseñar con magnífico luz rgb tanto en el panel frontal como en el lateral él que agregar uno atmósfera vibrante a tu juego con su espacio interior más grande niu ser compatible con múltiple componente de grande tamaño el panel lateral transparente mostrar uno diseño interior fresco y ordenado de pieza y hermosa franja de luz rgb uno vez instalado combinado con ventilador y refrigeración por agua este estuche ofrecer uno excelente disipación de calor característico impresionante apariencia con deslumbrante luz rgb especialmente diseñado con uno luz rgb en forma de rayo en el panel frontal elevado todo el carcasa él ver más a el moda el luz rgb en el parte inferior del panel lateral rodear el carcasa con hermoso color lograr uno gran deleite visual cada vez que el mira no dudar en instalar él que desear para que coincido con el componente de juego principal este amplio carcasa para juegos admitir el instalación de uno placo base de gran tamaño por ejemplo itx micro atx atx e atx etc el hardware hdd y ssd él poder instalar libremente para que coincido con el configuración de su equipo ver claramente el espacio interior gracias al panel lateral transparente hecho de vidrio templado todo el componente interno y el estructura de el caja él poder ver claramente de uno vistazo el puerto de e s dispuesto verticalmente y el botón en el panel superior ocultar su cable detrás del panel lateral de metal y deje uno espacio ordenado para el estuche excelente disipación de calor él poder instalar hasta 8 ventilador de 12 o 14 cm en total tres en el panel frontal dos en el tablero superior uno en el tablero trasero y dos en el tablero de separación el refrigeración por agua de 120 240 280 360 mm instalado en el parte delantero trasero y superior también ayudar mucho en el radiación de calor él que mejorar el rendimiento operativo general de el pieza él que hacer que su juego completamente inmersivo no tener preocupación especificación compatibilidad factor de forma mb itx micro atx atx e atx factor de forma de el fuente de alimentación atx 12v ps 2 tarjeta vga hasta 340 mm altura de el cpu máx 160 mm ranura pci 7 hardware 2 x hdd 2 x ssd o 1 x hdd 3 x ssd 0 x impar puerto e s 1 x usb 3 0 2 x usb 2 0 1 x audio hd enfriamiento del ventilador frontal no incluido 3 x 12 cm o 3 x 14 cm trasero 1 x 12 cm parte superior no incluir 2 x 12 cm o 2 x 14 cm fondo no incluido 2 x 12 cm enfriamiento por agua no incluido delantero 1 x 240 280 360 mm trasero 1 x 120 mm superior 1 x 120 240 mm material cuerpo spcc 0 5 mm interior revestido de negro panel frontal abs panel lateral vidrio templado ,gabinete niu ak2 sad ,29900,https://www.microplay.cl/producto/gabinete-niu-ak2-sades/,40
fuente de poder cv550 80 plus bronze corsair el fuente de alimentación corsair cv ser perfecto para alimentar su nuevo pc en casa o en el oficina con el eficacia 80 plus bronce garantizado para proporcionar uno potencia pleno continuamente al sistema ultraeficiente el cv serie contar con el certificación 80 plus bronze que ofrecer hasta uno 88 de eficiencia generar menos caloría y reducir el coste energético salidar fiable y continuo como todo el fuente de alimentación corsair el cv serie hacer exactamente él que prometer ofrecer uno alimentación continuo a pleno capacidad independientemente de el variante de potencia que elijar funcionamiento silencioso el ventilador de refrigeración silencioso de 120 mm controlado térmicamente gira a todo velocidad cuando el fuente de alimentación trabajar bajo mucho presión y reducir el velocidad para funcionar de manera más silencioso con carga más reducido diseño compacto el cerramiento de el cv serie solo medir 125 mm de largo garantizar uno montaje sencillo en casi todo el chasis de pc moderno modo sigiloso el cable negro y el carcasa con acabado pulverizado negro encajar perfectamente con el estilo de su pc ,fuente de poder cv550 80 plus bronze corsair ,49900,https://www.microplay.cl/producto/fuente-de-poder-cv550-80-plus-bronze-corsair/,0
gabinete mx350 rgb mid tower cougar con uno panel frontal transparente y uno enorme ventana lateral de vidrio templado mx350 rgb él ofrecer uno diseño de alto gama con uno visión claro de el componente interno de su computadora agregue a este uno soporte impresionante para refrigeración y componente y tener uno de el mejor torre intermedio de el historia visión 90 mx350 rgb él ofrecer uno visión bidireccional de su carcasa uno panel frontal transparente y uno ventana lateral de vidrio templado él unir para brindar él uno visión de 90 de el componente de su computadora él que él permitir crear y disfrutar de maravilloso solución de iluminación interno capacidad de expansión masivo siete ranura pci y soporte para tarjeta gráfico de hasta 350 mm de largo él permitir instalar todo el potencia que necesitar para ejecutar juego 4k 60fps e incluso más cuando sumar el capacidad de alojar hasta dos ssd de 2 5 y dos hdd de 3 5 él que obtener ser uno estuche que poder ejecutar y almacenar todo el juego que desear fuerte enfriamiento quier enfriar todo ese poderoso componente no haber problema de heno poder instalar hasta cinco ventilador y uno radiador de refrigeración por agua de 240 mm para proteger su inversión de el amenaza de sobrecalentamiento belleza minimalistar el cubierta para el fuente de alimentación y el bahía de unidad de 3 5 él permitir ocultar el cable detrás de él mejorar el flujo de aire interno y brindar él uno vista sin obstáculo de su componente el filtro de polvo fácilmente desmontabl y lavabl detrás de el cubierto frontal superior e inferior ayudar a mantener su computadora limpio y hermoso ,gabinete mx350 rgb mid tower cougar ,29900,https://www.microplay.cl/producto/gabinete-mx350-rgb-mid-tower-cougar/,0
